Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-01 00:00:00,South Korea,South Korea,KR,329.05,386.76,41.56,2.86,new.kpx.or.kr,false,
2024-01-01 01:00:00,South Korea,South Korea,KR,322.84,379.33,43.26,4.3,new.kpx.or.kr,false,
2024-01-01 02:00:00,South Korea,South Korea,KR,312.54,367.67,45.35,5.61,new.kpx.or.kr,false,
2024-01-01 03:00:00,South Korea,South Korea,KR,309.21,364.16,45.93,6.22,new.kpx.or.kr,false,
2024-01-01 04:00:00,South Korea,South Korea,KR,310.67,365.89,45.69,6.45,new.kpx.or.kr,false,
2024-01-01 05:00:00,South Korea,South Korea,KR,323.38,380.1,43.28,4.85,new.kpx.or.kr,false,
2024-01-01 06:00:00,South Korea,South Korea,KR,332.04,390.82,40.9,3.46,new.kpx.or.kr,false,
2024-01-01 07:00:00,South Korea,South Korea,KR,342.48,402.92,38.49,1.9,new.kpx.or.kr,false,
2024-01-01 08:00:00,South Korea,South Korea,KR,355.98,416.24,37.67,2.8,new.kpx.or.kr,false,
2024-01-01 09:00:00,South Korea,South Korea,KR,359.01,419.44,37.49,3.41,new.kpx.or.kr,false,
2024-01-01 10:00:00,South Korea,South Korea,KR,359.3,419.17,37.97,3.78,new.kpx.or.kr,false,
2024-01-01 11:00:00,South Korea,South Korea,KR,359.53,419.45,37.89,3.34,new.kpx.or.kr,false,
2024-01-01 12:00:00,South Korea,South Korea,KR,359.33,418.93,38.0,2.84,new.kpx.or.kr,false,
2024-01-01 13:00:00,South Korea,South Korea,KR,359.6,418.7,38.39,3.12,new.kpx.or.kr,false,
2024-01-01 14:00:00,South Korea,South Korea,KR,359.4,418.55,38.31,2.91,new.kpx.or.kr,false,
2024-01-01 15:00:00,South Korea,South Korea,KR,357.48,416.79,37.66,0.61,new.kpx.or.kr,false,
2024-01-01 16:00:00,South Korea,South Korea,KR,359.59,417.44,38.2,0.14,new.kpx.or.kr,false,
2024-01-01 17:00:00,South Korea,South Korea,KR,364.22,421.92,37.85,0.13,new.kpx.or.kr,false,
2024-01-01 18:00:00,South Korea,South Korea,KR,371.18,427.84,37.83,0.12,new.kpx.or.kr,false,
2024-01-01 19:00:00,South Korea,South Korea,KR,374.45,431.19,37.47,0.12,new.kpx.or.kr,false,
2024-01-01 20:00:00,South Korea,South Korea,KR,377.23,435.51,36.3,0.11,new.kpx.or.kr,false,
2024-01-01 21:00:00,South Korea,South Korea,KR,388.95,449.85,33.63,0.13,new.kpx.or.kr,false,
2024-01-01 22:00:00,South Korea,South Korea,KR,398.1,461.76,31.12,0.11,new.kpx.or.kr,false,
2024-01-01 23:00:00,South Korea,South Korea,KR,405.25,471.69,28.92,0.83,new.kpx.or.kr,false,
2024-01-02 00:00:00,South Korea,South Korea,KR,406.71,473.4,29.05,2.32,new.kpx.or.kr,false,
2024-01-02 01:00:00,South Korea,South Korea,KR,400.8,467.01,30.34,4.05,new.kpx.or.kr,false,
2024-01-02 02:00:00,South Korea,South Korea,KR,404.16,470.55,29.96,4.42,new.kpx.or.kr,false,
2024-01-02 03:00:00,South Korea,South Korea,KR,403.57,470.23,29.37,2.77,new.kpx.or.kr,false,
2024-01-02 04:00:00,South Korea,South Korea,KR,405.57,472.54,29.14,3.21,new.kpx.or.kr,false,
2024-01-02 05:00:00,South Korea,South Korea,KR,410.34,477.25,28.77,3.16,new.kpx.or.kr,false,
2024-01-02 06:00:00,South Korea,South Korea,KR,412.66,479.64,28.43,3.01,new.kpx.or.kr,false,
2024-01-02 07:00:00,South Korea,South Korea,KR,416.47,483.42,28.05,2.8,new.kpx.or.kr,false,
2024-01-02 08:00:00,South Korea,South Korea,KR,419.89,486.84,27.73,2.4,new.kpx.or.kr,false,
2024-01-02 09:00:00,South Korea,South Korea,KR,419.91,485.6,28.63,2.7,new.kpx.or.kr,false,
2024-01-02 10:00:00,South Korea,South Korea,KR,427.31,492.52,28.28,2.83,new.kpx.or.kr,false,
2024-01-02 11:00:00,South Korea,South Korea,KR,429.97,494.15,28.47,2.15,new.kpx.or.kr,false,
2024-01-02 12:00:00,South Korea,South Korea,KR,431.27,494.92,28.43,1.23,new.kpx.or.kr,false,
2024-01-02 13:00:00,South Korea,South Korea,KR,430.79,495.64,27.48,0.33,new.kpx.or.kr,false,
2024-01-02 14:00:00,South Korea,South Korea,KR,431.49,495.11,28.39,0.98,new.kpx.or.kr,false,
2024-01-02 15:00:00,South Korea,South Korea,KR,433.76,494.47,29.91,0.94,new.kpx.or.kr,false,
2024-01-02 16:00:00,South Korea,South Korea,KR,434.36,493.97,30.26,0.13,new.kpx.or.kr,false,
2024-01-02 17:00:00,South Korea,South Korea,KR,434.69,493.42,30.75,0.13,new.kpx.or.kr,false,
2024-01-02 18:00:00,South Korea,South Korea,KR,435.13,494.2,30.5,0.13,new.kpx.or.kr,false,
2024-01-02 19:00:00,South Korea,South Korea,KR,434.67,494.23,30.24,0.13,new.kpx.or.kr,false,
2024-01-02 20:00:00,South Korea,South Korea,KR,431.74,492.76,29.63,0.13,new.kpx.or.kr,false,
2024-01-02 21:00:00,South Korea,South Korea,KR,429.3,492.54,28.52,0.13,new.kpx.or.kr,false,
2024-01-02 22:00:00,South Korea,South Korea,KR,428.62,495.34,26.48,0.1,new.kpx.or.kr,false,
2024-01-02 23:00:00,South Korea,South Korea,KR,422.14,492.91,24.8,0.93,new.kpx.or.kr,false,
2024-01-03 00:00:00,South Korea,South Korea,KR,419.24,490.97,24.74,1.86,new.kpx.or.kr,false,
2024-01-03 01:00:00,South Korea,South Korea,KR,415.98,486.64,25.88,2.78,new.kpx.or.kr,false,
2024-01-03 02:00:00,South Korea,South Korea,KR,411.13,480.73,27.02,3.24,new.kpx.or.kr,false,
2024-01-03 03:00:00,South Korea,South Korea,KR,404.86,473.13,28.45,3.64,new.kpx.or.kr,false,
2024-01-03 04:00:00,South Korea,South Korea,KR,407.8,476.87,27.67,3.63,new.kpx.or.kr,false,
2024-01-03 05:00:00,South Korea,South Korea,KR,412.62,482.19,26.76,3.07,new.kpx.or.kr,false,
2024-01-03 06:00:00,South Korea,South Korea,KR,415.8,485.36,26.31,2.61,new.kpx.or.kr,false,
2024-01-03 07:00:00,South Korea,South Korea,KR,420.32,489.92,25.77,2.14,new.kpx.or.kr,false,
2024-01-03 08:00:00,South Korea,South Korea,KR,424.01,493.31,25.54,1.65,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 09:00:00,South Korea,South Korea,KR,426.04,495.13,25.44,1.45,new.kpx.or.kr; Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 10:00:00,South Korea,South Korea,KR,430.19,498.03,25.77,1.17,new.kpx.or.kr,false,
2024-01-03 11:00:00,South Korea,South Korea,KR,432.38,498.69,26.5,1.04,new.kpx.or.kr,false,
2024-01-03 12:00:00,South Korea,South Korea,KR,433.64,498.89,26.98,0.67,new.kpx.or.kr,false,
2024-01-03 13:00:00,South Korea,South Korea,KR,434.4,498.81,27.59,1.13,new.kpx.or.kr,false,
2024-01-03 14:00:00,South Korea,South Korea,KR,434.3,499.29,27.04,0.36,new.kpx.or.kr,false,
2024-01-03 15:00:00,South Korea,South Korea,KR,434.83,497.44,28.33,0.12,new.kpx.or.kr,false,
2024-01-03 16:00:00,South Korea,South Korea,KR,433.18,494.25,29.42,0.13,new.kpx.or.kr,false,
2024-01-03 17:00:00,South Korea,South Korea,KR,430.41,491.67,29.57,0.13,new.kpx.or.kr,false,
2024-01-03 18:00:00,South Korea,South Korea,KR,429.14,490.57,29.61,0.13,new.kpx.or.kr,false,
2024-01-03 19:00:00,South Korea,South Korea,KR,428.67,490.59,29.35,0.13,new.kpx.or.kr,false,
2024-01-03 20:00:00,South Korea,South Korea,KR,427.68,490.23,29.06,0.12,new.kpx.or.kr,false,
2024-01-03 21:00:00,South Korea,South Korea,KR,425.71,490.56,27.87,0.14,new.kpx.or.kr,false,
2024-01-03 22:00:00,South Korea,South Korea,KR,423.15,492.28,25.61,0.09,new.kpx.or.kr,false,
2024-01-03 23:00:00,South Korea,South Korea,KR,417.67,489.84,24.43,1.03,new.kpx.or.kr,false,
2024-01-04 00:00:00,South Korea,South Korea,KR,410.81,482.2,25.8,2.44,new.kpx.or.kr,false,
2024-01-04 01:00:00,South Korea,South Korea,KR,398.3,467.31,28.86,4.57,new.kpx.or.kr,false,
2024-01-04 02:00:00,South Korea,South Korea,KR,387.41,454.46,31.43,6.19,new.kpx.or.kr,false,
2024-01-04 03:00:00,South Korea,South Korea,KR,383.85,449.01,33.06,6.69,new.kpx.or.kr,false,
2024-01-04 04:00:00,South Korea,South Korea,KR,388.96,454.76,32.11,6.28,new.kpx.or.kr,false,
2024-01-04 05:00:00,South Korea,South Korea,KR,395.71,461.81,31.04,5.53,new.kpx.or.kr,false,
2024-01-04 06:00:00,South Korea,South Korea,KR,408.02,474.55,29.42,4.52,new.kpx.or.kr,false,
2024-01-04 07:00:00,South Korea,South Korea,KR,419.11,486.1,28.18,4.15,new.kpx.or.kr,false,
2024-01-04 08:00:00,South Korea,South Korea,KR,423.77,492.45,26.34,2.53,new.kpx.or.kr,false,
2024-01-04 09:00:00,South Korea,South Korea,KR,424.61,493.46,25.96,1.85,new.kpx.or.kr,false,
2024-01-04 10:00:00,South Korea,South Korea,KR,426.87,495.28,25.87,1.28,new.kpx.or.kr,false,
2024-01-04 11:00:00,South Korea,South Korea,KR,429.15,495.55,26.98,1.44,new.kpx.or.kr,false,
2024-01-04 12:00:00,South Korea,South Korea,KR,430.62,495.67,27.62,1.23,new.kpx.or.kr,false,
2024-01-04 13:00:00,South Korea,South Korea,KR,431.02,495.03,28.43,1.9,new.kpx.or.kr,false,
2024-01-04 14:00:00,South Korea,South Korea,KR,430.41,495.11,27.84,1.09,new.kpx.or.kr,false,
2024-01-04 15:00:00,South Korea,South Korea,KR,432.41,495.32,28.41,0.11,new.kpx.or.kr,false,
2024-01-04 16:00:00,South Korea,South Korea,KR,433.47,494.27,29.57,0.12,new.kpx.or.kr,false,
2024-01-04 17:00:00,South Korea,South Korea,KR,433.85,494.1,29.87,0.12,new.kpx.or.kr,false,
2024-01-04 18:00:00,South Korea,South Korea,KR,432.91,493.78,29.58,0.12,new.kpx.or.kr,false,
2024-01-04 19:00:00,South Korea,South Korea,KR,432.66,493.81,29.44,0.12,new.kpx.or.kr,false,
2024-01-04 20:00:00,South Korea,South Korea,KR,431.73,494.02,28.85,0.12,new.kpx.or.kr,false,
2024-01-04 21:00:00,South Korea,South Korea,KR,429.63,494.39,27.57,0.13,new.kpx.or.kr,false,
2024-01-04 22:00:00,South Korea,South Korea,KR,426.92,494.53,26.17,0.13,new.kpx.or.kr,false,
2024-01-04 23:00:00,South Korea,South Korea,KR,423.01,492.23,26.04,2.02,new.kpx.or.kr,false,
2024-01-05 00:00:00,South Korea,South Korea,KR,418.84,488.62,26.12,2.46,new.kpx.or.kr,false,
2024-01-05 01:00:00,South Korea,South Korea,KR,415.07,483.33,27.59,3.48,new.kpx.or.kr,false,
2024-01-05 02:00:00,South Korea,South Korea,KR,411.54,478.31,28.85,3.95,new.kpx.or.kr,false,
2024-01-05 03:00:00,South Korea,South Korea,KR,409.97,475.11,29.97,3.9,new.kpx.or.kr,false,
2024-01-05 04:00:00,South Korea,South Korea,KR,411.09,476.44,29.79,4.15,new.kpx.or.kr,false,
2024-01-05 05:00:00,South Korea,South Korea,KR,411.9,477.92,29.25,3.91,new.kpx.or.kr,false,
2024-01-05 06:00:00,South Korea,South Korea,KR,415.65,482.31,28.27,2.98,new.kpx.or.kr,false,
2024-01-05 07:00:00,South Korea,South Korea,KR,422.81,489.97,27.18,2.16,new.kpx.or.kr,false,
2024-01-05 08:00:00,South Korea,South Korea,KR,427.35,494.47,26.76,1.78,new.kpx.or.kr,false,
2024-01-05 09:00:00,South Korea,South Korea,KR,428.39,495.68,26.36,1.09,new.kpx.or.kr,false,
2024-01-05 10:00:00,South Korea,South Korea,KR,428.43,495.04,26.77,1.03,new.kpx.or.kr,false,
2024-01-05 11:00:00,South Korea,South Korea,KR,429.21,494.6,27.46,0.98,new.kpx.or.kr,false,
2024-01-05 12:00:00,South Korea,South Korea,KR,431.14,495.17,28.14,0.89,new.kpx.or.kr,false,
2024-01-05 13:00:00,South Korea,South Korea,KR,431.38,494.29,29.09,1.84,new.kpx.or.kr,false,
2024-01-05 14:00:00,South Korea,South Korea,KR,431.68,492.58,30.75,3.35,new.kpx.or.kr,false,
2024-01-05 15:00:00,South Korea,South Korea,KR,430.61,489.31,32.13,3.23,new.kpx.or.kr,false,
2024-01-05 16:00:00,South Korea,South Korea,KR,425.96,485.99,31.06,1.02,new.kpx.or.kr,false,
2024-01-05 17:00:00,South Korea,South Korea,KR,426.4,487.09,30.31,0.05,new.kpx.or.kr,false,
2024-01-05 18:00:00,South Korea,South Korea,KR,424.16,485.47,30.14,0.05,new.kpx.or.kr,false,
2024-01-05 19:00:00,South Korea,South Korea,KR,413.44,476.7,29.96,0.05,new.kpx.or.kr,false,
2024-01-05 20:00:00,South Korea,South Korea,KR,406.9,471.48,29.78,0.05,new.kpx.or.kr,false,
2024-01-05 21:00:00,South Korea,South Korea,KR,399.02,464.98,29.67,0.05,new.kpx.or.kr,false,
2024-01-05 22:00:00,South Korea,South Korea,KR,390.85,458.63,29.34,0.07,new.kpx.or.kr,false,
2024-01-05 23:00:00,South Korea,South Korea,KR,380.42,448.83,30.07,1.14,new.kpx.or.kr,false,
2024-01-06 00:00:00,South Korea,South Korea,KR,366.45,432.72,33.12,3.22,new.kpx.or.kr,false,
2024-01-06 01:00:00,South Korea,South Korea,KR,348.98,411.12,37.84,6.44,new.kpx.or.kr,false,
2024-01-06 02:00:00,South Korea,South Korea,KR,336.48,396.42,40.78,8.68,new.kpx.or.kr,false,
2024-01-06 03:00:00,South Korea,South Korea,KR,331.08,390.74,41.62,9.08,new.kpx.or.kr,false,
2024-01-06 04:00:00,South Korea,South Korea,KR,334.37,394.23,41.09,8.76,new.kpx.or.kr,false,
2024-01-06 05:00:00,South Korea,South Korea,KR,341.26,401.86,39.65,7.43,new.kpx.or.kr,false,
2024-01-06 06:00:00,South Korea,South Korea,KR,353.52,416.41,36.71,5.32,new.kpx.or.kr,false,
2024-01-06 07:00:00,South Korea,South Korea,KR,367.89,433.5,33.55,3.7,new.kpx.or.kr,false,
2024-01-06 08:00:00,South Korea,South Korea,KR,377.18,443.46,32.55,3.88,new.kpx.or.kr,false,
2024-01-06 09:00:00,South Korea,South Korea,KR,378.49,445.21,32.24,4.15,new.kpx.or.kr,false,
2024-01-06 10:00:00,South Korea,South Korea,KR,378.58,444.88,32.52,4.29,new.kpx.or.kr,false,
2024-01-06 11:00:00,South Korea,South Korea,KR,377.65,445.07,31.63,3.07,new.kpx.or.kr,false,
2024-01-06 12:00:00,South Korea,South Korea,KR,376.5,444.77,30.94,1.89,new.kpx.or.kr,false,
2024-01-06 13:00:00,South Korea,South Korea,KR,376.77,446.25,30.06,1.37,new.kpx.or.kr,false,
2024-01-06 14:00:00,South Korea,South Korea,KR,377.15,446.77,29.9,1.24,new.kpx.or.kr,false,
2024-01-06 15:00:00,South Korea,South Korea,KR,377.41,444.8,31.1,0.95,new.kpx.or.kr,false,
2024-01-06 16:00:00,South Korea,South Korea,KR,377.88,443.72,31.76,0.34,new.kpx.or.kr,false,
2024-01-06 17:00:00,South Korea,South Korea,KR,377.82,442.94,32.13,0.06,new.kpx.or.kr,false,
2024-01-06 18:00:00,South Korea,South Korea,KR,378.12,443.27,32.08,0.06,new.kpx.or.kr,false,
2024-01-06 19:00:00,South Korea,South Korea,KR,378.23,444.03,31.66,0.06,new.kpx.or.kr,false,
2024-01-06 20:00:00,South Korea,South Korea,KR,377.97,443.02,32.13,0.07,new.kpx.or.kr,false,
2024-01-06 21:00:00,South Korea,South Korea,KR,377.94,443.71,31.71,0.07,new.kpx.or.kr,false,
2024-01-06 22:00:00,South Korea,South Korea,KR,378.24,444.5,31.34,0.08,new.kpx.or.kr,false,
2024-01-06 23:00:00,South Korea,South Korea,KR,375.27,440.95,32.07,1.03,new.kpx.or.kr,false,
2024-01-07 00:00:00,South Korea,South Korea,KR,369.77,433.64,33.95,2.37,new.kpx.or.kr,false,
2024-01-07 01:00:00,South Korea,South Korea,KR,354.39,415.38,37.67,4.94,new.kpx.or.kr,false,
2024-01-07 02:00:00,South Korea,South Korea,KR,336.06,396.17,40.32,7.22,new.kpx.or.kr,false,
2024-01-07 03:00:00,South Korea,South Korea,KR,334.2,393.94,40.84,7.79,new.kpx.or.kr,false,
2024-01-07 04:00:00,South Korea,South Korea,KR,336.05,395.95,40.55,7.58,new.kpx.or.kr,false,
2024-01-07 05:00:00,South Korea,South Korea,KR,347.65,407.87,39.01,6.41,new.kpx.or.kr,false,
2024-01-07 06:00:00,South Korea,South Korea,KR,363.17,424.08,36.79,4.84,new.kpx.or.kr,false,
2024-01-07 07:00:00,South Korea,South Korea,KR,386.78,447.91,34.33,3.61,new.kpx.or.kr,false,
2024-01-07 08:00:00,South Korea,South Korea,KR,399.24,460.35,33.32,3.61,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-07 09:00:00,South Korea,South Korea,KR,416.72,477.48,31.97,3.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-07 10:00:00,South Korea,South Korea,KR,418.4,479.07,31.94,3.3,new.kpx.or.kr; Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-07 11:00:00,South Korea,South Korea,KR,427.02,486.88,31.97,4.12,new.kpx.or.kr,false,
2024-01-07 12:00:00,South Korea,South Korea,KR,426.45,485.76,32.33,3.88,new.kpx.or.kr,false,
2024-01-07 13:00:00,South Korea,South Korea,KR,425.92,485.06,32.63,4.06,new.kpx.or.kr,false,
2024-01-07 14:00:00,South Korea,South Korea,KR,429.31,489.88,30.92,2.26,new.kpx.or.kr,false,
2024-01-07 15:00:00,South Korea,South Korea,KR,429.44,489.85,30.43,0.67,new.kpx.or.kr,false,
2024-01-07 16:00:00,South Korea,South Korea,KR,429.42,488.49,31.04,0.13,new.kpx.or.kr,false,
2024-01-07 17:00:00,South Korea,South Korea,KR,430.52,489.4,31.07,0.13,new.kpx.or.kr,false,
2024-01-07 18:00:00,South Korea,South Korea,KR,431.07,490.42,30.73,0.14,new.kpx.or.kr,false,
2024-01-07 19:00:00,South Korea,South Korea,KR,430.15,489.68,30.72,0.12,new.kpx.or.kr,false,
2024-01-07 20:00:00,South Korea,South Korea,KR,426.52,487.6,30.11,0.12,new.kpx.or.kr,false,
2024-01-07 21:00:00,South Korea,South Korea,KR,427.32,491.21,28.35,0.12,new.kpx.or.kr,false,
2024-01-07 22:00:00,South Korea,South Korea,KR,427.6,495.81,25.81,0.3,new.kpx.or.kr,false,
2024-01-07 23:00:00,South Korea,South Korea,KR,423.07,493.1,25.92,3.09,new.kpx.or.kr,false,
2024-01-08 00:00:00,South Korea,South Korea,KR,414.41,484.99,26.41,3.76,new.kpx.or.kr,false,
2024-01-08 01:00:00,South Korea,South Korea,KR,397.81,468.13,28.3,4.84,new.kpx.or.kr,false,
2024-01-08 02:00:00,South Korea,South Korea,KR,388.35,456.24,31.07,6.47,new.kpx.or.kr,false,
2024-01-08 03:00:00,South Korea,South Korea,KR,382.76,448.98,32.75,7.26,new.kpx.or.kr,false,
2024-01-08 04:00:00,South Korea,South Korea,KR,390.79,457.74,31.48,6.94,new.kpx.or.kr,false,
2024-01-08 05:00:00,South Korea,South Korea,KR,397.74,465.31,30.25,6.31,new.kpx.or.kr,false,
2024-01-08 06:00:00,South Korea,South Korea,KR,408.14,476.96,28.21,4.6,new.kpx.or.kr,false,
2024-01-08 07:00:00,South Korea,South Korea,KR,420.68,490.63,26.07,3.08,new.kpx.or.kr,false,
2024-01-08 08:00:00,South Korea,South Korea,KR,427.79,497.98,25.18,2.46,new.kpx.or.kr,false,
2024-01-08 09:00:00,South Korea,South Korea,KR,430.57,500.72,24.64,1.55,new.kpx.or.kr,false,
2024-01-08 10:00:00,South Korea,South Korea,KR,433.35,503.18,24.32,0.67,new.kpx.or.kr,false,
2024-01-08 11:00:00,South Korea,South Korea,KR,434.63,503.06,25.07,0.55,new.kpx.or.kr,false,
2024-01-08 12:00:00,South Korea,South Korea,KR,436.13,503.16,25.8,0.41,new.kpx.or.kr,false,
2024-01-08 13:00:00,South Korea,South Korea,KR,437.24,503.37,26.39,0.99,new.kpx.or.kr,false,
2024-01-08 14:00:00,South Korea,South Korea,KR,437.9,503.3,26.87,1.29,new.kpx.or.kr,false,
2024-01-08 15:00:00,South Korea,South Korea,KR,439.67,503.47,27.4,0.5,new.kpx.or.kr,false,
2024-01-08 16:00:00,South Korea,South Korea,KR,442.03,504.09,28.09,0.13,new.kpx.or.kr,false,
2024-01-08 17:00:00,South Korea,South Korea,KR,442.65,504.52,28.15,0.13,new.kpx.or.kr,false,
2024-01-08 18:00:00,South Korea,South Korea,KR,442.26,503.96,28.32,0.13,new.kpx.or.kr,false,
2024-01-08 19:00:00,South Korea,South Korea,KR,441.95,503.89,28.21,0.13,new.kpx.or.kr,false,
2024-01-08 20:00:00,South Korea,South Korea,KR,440.12,503.36,27.61,0.12,new.kpx.or.kr,false,
2024-01-08 21:00:00,South Korea,South Korea,KR,437.12,502.71,26.48,0.12,new.kpx.or.kr,false,
2024-01-08 22:00:00,South Korea,South Korea,KR,434.39,503.46,24.65,0.07,new.kpx.or.kr,false,
2024-01-08 23:00:00,South Korea,South Korea,KR,429.19,500.09,24.54,2.08,new.kpx.or.kr,false,
2024-01-09 00:00:00,South Korea,South Korea,KR,425.02,497.1,24.48,3.06,new.kpx.or.kr,false,
2024-01-09 01:00:00,South Korea,South Korea,KR,422.51,494.68,24.75,3.46,new.kpx.or.kr,false,
2024-01-09 02:00:00,South Korea,South Korea,KR,422.42,495.03,24.3,2.81,new.kpx.or.kr,false,
2024-01-09 03:00:00,South Korea,South Korea,KR,424.05,497.62,23.15,1.17,new.kpx.or.kr,false,
2024-01-09 04:00:00,South Korea,South Korea,KR,423.48,497.47,22.93,1.32,new.kpx.or.kr,false,
2024-01-09 05:00:00,South Korea,South Korea,KR,423.79,497.15,23.35,1.6,new.kpx.or.kr,false,
2024-01-09 06:00:00,South Korea,South Korea,KR,425.96,499.32,23.08,1.2,new.kpx.or.kr,false,
2024-01-09 07:00:00,South Korea,South Korea,KR,428.81,502.25,22.63,0.75,new.kpx.or.kr,false,
2024-01-09 08:00:00,South Korea,South Korea,KR,430.05,502.9,22.9,0.64,new.kpx.or.kr,false,
2024-01-09 09:00:00,South Korea,South Korea,KR,431.56,503.09,23.58,0.67,new.kpx.or.kr,false,
2024-01-09 10:00:00,South Korea,South Korea,KR,433.84,503.81,24.29,0.67,new.kpx.or.kr,false,
2024-01-09 11:00:00,South Korea,South Korea,KR,436.01,504.16,25.14,0.5,new.kpx.or.kr,false,
2024-01-09 12:00:00,South Korea,South Korea,KR,437.22,503.47,26.18,0.43,new.kpx.or.kr,false,
2024-01-09 13:00:00,South Korea,South Korea,KR,437.99,502.92,27.19,1.37,new.kpx.or.kr,false,
2024-01-09 14:00:00,South Korea,South Korea,KR,438.13,502.8,27.25,1.19,new.kpx.or.kr,false,
2024-01-09 15:00:00,South Korea,South Korea,KR,438.79,502.17,27.62,0.14,new.kpx.or.kr,false,
2024-01-09 16:00:00,South Korea,South Korea,KR,441.0,502.28,28.67,0.13,new.kpx.or.kr,false,
2024-01-09 17:00:00,South Korea,South Korea,KR,441.73,502.45,28.9,0.13,new.kpx.or.kr,false,
2024-01-09 18:00:00,South Korea,South Korea,KR,441.47,502.28,28.85,0.13,new.kpx.or.kr,false,
2024-01-09 19:00:00,South Korea,South Korea,KR,441.0,502.15,28.69,0.13,new.kpx.or.kr,false,
2024-01-09 20:00:00,South Korea,South Korea,KR,439.11,501.61,28.06,0.12,new.kpx.or.kr,false,
2024-01-09 21:00:00,South Korea,South Korea,KR,436.49,501.64,26.72,0.12,new.kpx.or.kr,false,
2024-01-09 22:00:00,South Korea,South Korea,KR,433.17,501.56,25.07,0.08,new.kpx.or.kr,false,
2024-01-09 23:00:00,South Korea,South Korea,KR,427.74,498.9,24.08,1.04,new.kpx.or.kr,false,
2024-01-10 00:00:00,South Korea,South Korea,KR,422.17,493.05,25.27,2.86,new.kpx.or.kr,false,
2024-01-10 01:00:00,South Korea,South Korea,KR,413.6,483.69,26.77,3.95,new.kpx.or.kr,false,
2024-01-10 02:00:00,South Korea,South Korea,KR,406.86,476.21,27.87,4.37,new.kpx.or.kr,false,
2024-01-10 03:00:00,South Korea,South Korea,KR,404.14,471.83,29.24,4.89,new.kpx.or.kr,false,
2024-01-10 04:00:00,South Korea,South Korea,KR,405.65,473.2,29.24,5.18,new.kpx.or.kr,false,
2024-01-10 05:00:00,South Korea,South Korea,KR,410.23,477.5,28.87,4.95,new.kpx.or.kr,false,
2024-01-10 06:00:00,South Korea,South Korea,KR,417.19,485.25,27.41,3.57,new.kpx.or.kr,false,
2024-01-10 07:00:00,South Korea,South Korea,KR,424.94,494.26,25.71,2.36,new.kpx.or.kr,false,
2024-01-10 08:00:00,South Korea,South Korea,KR,430.49,498.91,25.92,2.65,new.kpx.or.kr,false,
2024-01-10 09:00:00,South Korea,South Korea,KR,432.4,499.79,26.44,2.79,new.kpx.or.kr,false,
2024-01-10 10:00:00,South Korea,South Korea,KR,435.85,502.7,26.53,3.02,new.kpx.or.kr,false,
2024-01-10 11:00:00,South Korea,South Korea,KR,436.83,502.1,27.46,3.03,new.kpx.or.kr,false,
2024-01-10 12:00:00,South Korea,South Korea,KR,437.34,501.2,28.25,2.78,new.kpx.or.kr,false,
2024-01-10 13:00:00,South Korea,South Korea,KR,437.99,502.24,27.78,2.16,new.kpx.or.kr,false,
2024-01-10 14:00:00,South Korea,South Korea,KR,439.04,503.02,27.77,1.87,new.kpx.or.kr,false,
2024-01-10 15:00:00,South Korea,South Korea,KR,440.87,502.47,28.88,1.45,new.kpx.or.kr,false,
2024-01-10 16:00:00,South Korea,South Korea,KR,442.9,503.49,28.95,0.39,new.kpx.or.kr,false,
2024-01-10 17:00:00,South Korea,South Korea,KR,443.32,504.05,28.72,0.12,new.kpx.or.kr,false,
2024-01-10 18:00:00,South Korea,South Korea,KR,441.08,501.91,28.85,0.13,new.kpx.or.kr,false,
2024-01-10 19:00:00,South Korea,South Korea,KR,440.94,502.01,28.7,0.13,new.kpx.or.kr,false,
2024-01-10 20:00:00,South Korea,South Korea,KR,437.89,500.39,28.13,0.12,new.kpx.or.kr,false,
2024-01-10 21:00:00,South Korea,South Korea,KR,429.49,494.6,27.35,0.12,new.kpx.or.kr,false,
2024-01-10 22:00:00,South Korea,South Korea,KR,426.02,494.3,25.86,0.35,new.kpx.or.kr,false,
2024-01-10 23:00:00,South Korea,South Korea,KR,420.15,491.04,25.2,1.87,new.kpx.or.kr,false,
2024-01-11 00:00:00,South Korea,South Korea,KR,415.12,486.53,25.55,2.77,new.kpx.or.kr,false,
2024-01-11 01:00:00,South Korea,South Korea,KR,409.24,479.45,26.95,3.58,new.kpx.or.kr,false,
2024-01-11 02:00:00,South Korea,South Korea,KR,404.17,472.68,28.61,4.44,new.kpx.or.kr,false,
2024-01-11 03:00:00,South Korea,South Korea,KR,397.03,463.69,30.63,5.34,new.kpx.or.kr,false,
2024-01-11 04:00:00,South Korea,South Korea,KR,398.68,465.55,30.34,5.27,new.kpx.or.kr,false,
